"site_id","site_name","lat","lon","state","us_l3code","us_l3name","ag_eco9","huc8","source"
"NRS18_OR_10014","NRS18_OR_10014",45.169775,-120.48228,"Oregon","10","Columbia Plateau","XER","H17070204","NRSA 2018-19"
"NRS18_MD_11081","NRS18_MD_11081",39.265448,-77.538179,"Maryland","66","Blue Ridge","SAP","H02070008","NRSA 2018-19"
"NRS18_NE_10079","NRS18_NE_10079",42.606951,-98.890099,"Nebraska","42","Northwestern Glaciated Plains","NPL","H10150007","NRSA 2018-19"
"NRS18_MI_10035","NRS18_MI_10035",46.741782,-88.488094,"Michigan","50","Northern Lakes and Forests","UMW","H04020105","NRSA 2018-19"
"NRS18_MN_10054","NRS18_MN_10054",47.761432,-93.854854,"Minnesota","49","Northern Minnesota Wetlands","UMW","H09030006","NRSA 2018-19"
"NRS18_MN_10037","NRS18_MN_10037",48.579729,-95.691626,"Minnesota","48","Lake Agassiz Plain","TPL","H09020314","NRSA 2018-19"
"NRS18_NC_10010","NRS18_NC_10010",35.822406,-81.184037,"North Carolina","45","Piedmont","SAP","H03050101","NRSA 2018-19"
"NRS18_OK_11421","NRS18_OK_11421",36.758844,-97.457246,"Oklahoma","27","Central Great Plains","SPL","H11060004","NRSA 2018-19"
"NRS18_IA_10031","NRS18_IA_10031",42.537292,-91.501708,"Iowa","47","Western Corn Belt Plains","TPL","H07060006","NRSA 2018-19"
"NRS18_MN_10020","NRS18_MN_10020",46.764925,-96.776982,"Minnesota","48","Lake Agassiz Plain","TPL","H09020104","NRSA 2018-19"
"NRS18_OK_10035","NRS18_OK_10035",34.227021,-95.493165,"Oklahoma","36","Ouachita Mountains","SAP","H11140105","NRSA 2018-19"
"NRS18_CO_10398","NRS18_CO_10398",38.223328,-108.352529,"Colorado","20","Colorado Plateaus","XER","H14030003","NRSA 2018-19"
"NRS18_NY_10051","NRS18_NY_10051",43.656058,-75.564373,"New York","58","Northeastern Highlands","NAP","H04140202","NRSA 2018-19"
"NRS18_TN_10015","NRS18_TN_10015",35.218765,-84.651501,"Tennessee","67","Ridge and Valley","SAP","H06020002","NRSA 2018-19"
"NRS18_NE_10030","NRS18_NE_10030",42.767443,-99.138524,"Nebraska","42","Northwestern Glaciated Plains","NPL","H10150004","NRSA 2018-19"
"NRS18_WI_10010","NRS18_WI_10010",43.217933,-89.824509,"Wisconsin","52","Driftless Area","UMW","H07070005","NRSA 2018-19"
"NRS18_MD_10004","NRS18_MD_10004",39.598564,-77.88461,"Maryland","67","Ridge and Valley","SAP","H02070004","NRSA 2018-19"
"NRS18_KY_10005","NRS18_KY_10005",37.296176,-83.062814,"Kentucky","69","Central Appalachians","SAP","H05100201","NRSA 2018-19"
"NRS18_MI_10006","NRS18_MI_10006",46.292056,-88.941789,"Michigan","50","Northern Lakes and Forests","UMW","H04030106","NRSA 2018-19"
"NRS18_GA_10019","NRS18_GA_10019",33.87507,-84.449027,"Georgia","45","Piedmont","SAP","H03130001","NRSA 2018-19"
"NRS18_ND_10044","NRS18_ND_10044",46.510695,-102.820133,"North Dakota","43","Northwestern Great Plains","NPL","H10130204","NRSA 2018-19"
"NRS18_MN_10028","NRS18_MN_10028",47.762978,-95.404224,"Minnesota","49","Northern Minnesota Wetlands","UMW","H09020305","NRSA 2018-19"
"NRS18_UT_10010","NRS18_UT_10010",38.761498,-109.323716,"Utah","20","Colorado Plateaus","XER","H14030005","NRSA 2018-19"
"NRS18_MN_10068","NRS18_MN_10068",45.999838,-96.573288,"Minnesota","48","Lake Agassiz Plain","TPL","H09020101","NRSA 2018-19"
"NRS18_OK_10032","NRS18_OK_10032",35.381636,-95.126996,"Oklahoma","37","Arkansas Valley","SAP","H11090204","NRSA 2018-19"
"NRS18_IA_10018","NRS18_IA_10018",42.828054,-91.375931,"Iowa","52","Driftless Area","UMW","H07060004","NRSA 2018-19"
"NRS18_NH_10017","NRS18_NH_10017",44.403149,-71.110124,"New Hampshire","58","Northeastern Highlands","NAP","H01040002","NRSA 2018-19"
"NRS18_SD_10061","NRS18_SD_10061",43.276626,-103.520066,"South Dakota","17","Middle Rockies","WMT","H10120106","NRSA 2018-19"
"NRS18_NC_10001","NRS18_NC_10001",35.043652,-80.465583,"North Carolina","45","Piedmont","SAP","H03040105","NRSA 2018-19"
"NRS18_WI_10015","NRS18_WI_10015",46.480873,-90.558552,"Wisconsin","50","Northern Lakes and Forests","UMW","H04010302","NRSA 2018-19"
"NRS18_CO_10064","NRS18_CO_10064",38.769333,-106.458899,"Colorado","21","Southern Rockies","WMT","H14020001","NRSA 2018-19"
"NRS18_CA_10026","NRS18_CA_10026",39.757387,-123.724845,"California","1","Coast Range","WMT","H18010106","NRSA 2018-19"
"NRS18_WI_10014","NRS18_WI_10014",42.650181,-90.032864,"Wisconsin","52","Driftless Area","UMW","H07090003","NRSA 2018-19"
"NRS18_ID_10018","NRS18_ID_10018",42.430418,-111.789088,"Idaho","80","Northern Basin and Range","XER","H16010202","NRSA 2018-19"
"NRS18_NY_10089","NRS18_NY_10089",43.665679,-75.294712,"New York","58","Northeastern Highlands","NAP","H04150101","NRSA 2018-19"
"NRS18_OK_10432","NRS18_OK_10432",34.992468,-97.683858,"Oklahoma","29","Cross Timbers","SPL","H11130303","NRSA 2018-19"
"NRS18_FL_10047","NRS18_FL_10047",29.938284,-82.106005,"Florida","75","Southern Coastal Plain","CPL","H03110206","NRSA 2018-19"
"NRS18_TN_RF001","NRS18_TN_RF001",36.535,-83.57576,"Tennessee","67","Ridge and Valley","SAP","H06010206","NRSA 2018-19"
"NRS18_TX_10060","NRS18_TX_10060",33.269268,-100.010089,"Texas","26","Southwestern Tablelands","SPL","H12060101","NRSA 2018-19"
"NRS18_OR_10521","NRS18_OR_10521",45.411069,-119.794268,"Oregon","10","Columbia Plateau","XER","H17070104","NRSA 2018-19"
"NRS18_MI_10049","NRS18_MI_10049",46.265559,-89.433101,"Michigan","50","Northern Lakes and Forests","UMW","H04020102","NRSA 2018-19"
"NRS18_WV_10020","NRS18_WV_10020",38.127901,-81.219583,"West Virginia","69","Central Appalachians","SAP","H05050006","NRSA 2018-19"
"NRS18_MN_10023","NRS18_MN_10023",46.915461,-94.042166,"Minnesota","50","Northern Lakes and Forests","UMW","H07010105","NRSA 2018-19"
"NRS18_PA_10022","NRS18_PA_10022",40.099514,-74.867648,"Pennsylvania","63","Middle Atlantic Coastal Plain","CPL","H02040201","NRSA 2018-19"
"NRS18_TN_10022","NRS18_TN_10022",35.958722,-82.879337,"Tennessee","66","Blue Ridge","SAP","H06010105","NRSA 2018-19"
"NRS18_UT_10439","NRS18_UT_10439",38.231153,-109.802677,"Utah","20","Colorado Plateaus","XER","H14030005","NRSA 2018-19"
"NRS18_GA_10015","NRS18_GA_10015",34.519195,-84.590841,"Georgia","66","Blue Ridge","SAP","H03150102","NRSA 2018-19"
"NRS18_IA_10206","NRS18_IA_10206",42.898432,-91.793674,"Iowa","52","Driftless Area","UMW","H07060004","NRSA 2018-19"
"NRS18_TX_10640","NRS18_TX_10640",26.070076,-97.738437,"Texas","34","Western Gulf Coastal Plain","CPL","H12110208","NRSA 2018-19"
"NRS18_KY_10197","NRS18_KY_10197",37.373546,-83.390089,"Kentucky","69","Central Appalachians","SAP","H05100201","NRSA 2018-19"
"NRS18_CO_10018","NRS18_CO_10018",37.751379,-107.335422,"Colorado","21","Southern Rockies","WMT","H13010001","NRSA 2018-19"
"NRS18_MN_10090","NRS18_MN_10090",46.612275,-96.034408,"Minnesota","51","North Central Hardwood Forests","UMW","H09020103","NRSA 2018-19"
"NRS18_SD_10071","NRS18_SD_10071",43.989306,-103.780218,"South Dakota","17","Middle Rockies","WMT","H10120110","NRSA 2018-19"
"NRS18_NY_10080","NRS18_NY_10080",43.768538,-75.501355,"New York","83","Eastern Great Lakes Lowlands","NAP","H04150101","NRSA 2018-19"
"NRS18_WI_10692","NRS18_WI_10692",42.784924,-89.4778,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07090004","NRSA 2018-19"
"NRS18_OR_10063","NRS18_OR_10063",44.822848,-119.849957,"Oregon","11","Blue Mountains","WMT","H17070204","NRSA 2018-19"
"NRS18_PA_10037","NRS18_PA_10037",41.68355,-75.108422,"Pennsylvania","60","Northern Allegheny Plateau","NAP","H02040101","NRSA 2018-19"
"NRS18_NJ_10783","NRS18_NJ_10783",40.655945,-75.124536,"New Jersey","67","Ridge and Valley","SAP","H02040105","NRSA 2018-19"
"NRS18_TN_10033","NRS18_TN_10033",36.078713,-82.500897,"Tennessee","66","Blue Ridge","SAP","H06010108","NRSA 2018-19"
"NRS18_CA_10059","NRS18_CA_10059",38.069066,-122.534447,"California","6","Central California Foothills and Coastal Mountains","XER","H18050002","NRSA 2018-19"
"NRS18_MI_10037","NRS18_MI_10037",46.464075,-90.004488,"Michigan","50","Northern Lakes and Forests","UMW","H04020101","NRSA 2018-19"
"NRS18_WI_RF002","NRS18_WI_RF002",46.41289,-90.51619,"Wisconsin","50","Northern Lakes and Forests","UMW","H04010302","NRSA 2018-19"
"NRS18_MN_10045","NRS18_MN_10045",45.967982,-94.239378,"Minnesota","51","North Central Hardwood Forests","UMW","H07010201","NRSA 2018-19"
"NRS18_UT_10002","NRS18_UT_10002",37.223718,-109.208692,"Utah","20","Colorado Plateaus","XER","H14080201","NRSA 2018-19"
"NRS18_ND_10525","NRS18_ND_10525",48.353824,-101.547558,"North Dakota","46","Northern Glaciated Plains","TPL","H09010002","NRSA 2018-19"
"NRS18_CO_10069","NRS18_CO_10069",39.914597,-105.527918,"Colorado","21","Southern Rockies","WMT","H10190005","NRSA 2018-19"
"NRS18_KY_10013","NRS18_KY_10013",36.681256,-84.701975,"Kentucky","68","Southwestern Appalachians","SAP","H05130104","NRSA 2018-19"
"NRS18_IA_10033","NRS18_IA_10033",43.012618,-91.876453,"Iowa","52","Driftless Area","UMW","H07060004","NRSA 2018-19"
"NRS18_KY_10010","NRS18_KY_10010",37.979429,-82.671125,"Kentucky","69","Central Appalachians","SAP","H05070203","NRSA 2018-19"
"NRS18_TN_RF002","NRS18_TN_RF002",36.3888,-84.68364,"Tennessee","68","Southwestern Appalachians","SAP","H05130104","NRSA 2018-19"
"NRS18_ID_10025","NRS18_ID_10025",44.034678,-116.917034,"Idaho","12","Snake River Plain","XER","H17050122","NRSA 2018-19"
"NRS18_NY_10259","NRS18_NY_10259",43.562234,-75.986714,"New York","58","Northeastern Highlands","NAP","H04140102","NRSA 2018-19"
"NRS18_TX_10027","NRS18_TX_10027",32.786277,-98.193139,"Texas","29","Cross Timbers","SPL","H12060201","NRSA 2018-19"
"NRS18_FL_10006","NRS18_FL_10006",30.017409,-81.971607,"Florida","75","Southern Coastal Plain","CPL","H03080103","NRSA 2018-19"
"NRS18_CT_10010","NRS18_CT_10010",41.771705,-72.901078,"Connecticut","59","Northeastern Coastal Zone","NAP","H01080207","NRSA 2018-19"
"NRS18_NY_10260","NRS18_NY_10260",42.62646,-77.265254,"New York","60","Northern Allegheny Plateau","NAP","H04140201","NRSA 2018-19"
"NRS18_CT_10019","NRS18_CT_10019",41.953836,-73.369911,"Connecticut","58","Northeastern Highlands","NAP","H01100005","NRSA 2018-19"
"NRS18_IA_10017","NRS18_IA_10017",43.22527,-92.80638,"Iowa","47","Western Corn Belt Plains","TPL","H07080201","NRSA 2018-19"
"NRS18_CO_10065","NRS18_CO_10065",40.169616,-106.567261,"Colorado","21","Southern Rockies","WMT","H14010001","NRSA 2018-19"
"NRS18_WY_11790","NRS18_WY_11790",44.531826,-109.073425,"Wyoming","18","Wyoming Basin","XER","H10080014","NRSA 2018-19"
"NRS18_NY_10068","NRS18_NY_10068",43.007108,-76.681053,"New York","83","Eastern Great Lakes Lowlands","NAP","H04140201","NRSA 2018-19"
"NRS18_MI_10050","NRS18_MI_10050",44.183918,-86.171185,"Michigan","50","Northern Lakes and Forests","UMW","H04060103","NRSA 2018-19"
"NRS18_MA_10018","NRS18_MA_10018",42.275107,-73.289685,"Massachusetts","58","Northeastern Highlands","NAP","H01100005","NRSA 2018-19"
"NRS18_OK_11330","NRS18_OK_11330",35.272425,-99.741304,"Oklahoma","27","Central Great Plains","SPL","H11120302","NRSA 2018-19"
"NRS18_NH_10003","NRS18_NH_10003",44.393193,-71.219933,"New Hampshire","58","Northeastern Highlands","NAP","H01040002","NRSA 2018-19"
"NRS18_DE_10012","NRS18_DE_10012",39.033859,-75.697069,"Delaware","63","Middle Atlantic Coastal Plain","CPL","H02060005","NRSA 2018-19"
"NRS18_IA_10358","NRS18_IA_10358",42.387848,-92.088218,"Iowa","47","Western Corn Belt Plains","TPL","H07080205","NRSA 2018-19"
"NRS18_MI_10053","NRS18_MI_10053",44.269754,-85.955691,"Michigan","50","Northern Lakes and Forests","UMW","H04060103","NRSA 2018-19"
"NRS18_SD_10022","NRS18_SD_10022",44.032913,-101.547219,"South Dakota","43","Northwestern Great Plains","NPL","H10140102","NRSA 2018-19"
"NRS18_NY_10704","NRS18_NY_10704",43.116033,-75.22304,"New York","83","Eastern Great Lakes Lowlands","NAP","H02020004","NRSA 2018-19"
"NRS18_WI_10695","NRS18_WI_10695",42.685093,-89.425264,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07090004","NRSA 2018-19"
"NRS18_ND_10040","NRS18_ND_10040",46.514853,-102.827821,"North Dakota","43","Northwestern Great Plains","NPL","H10130204","NRSA 2018-19"
"NRS18_OK_10054","NRS18_OK_10054",36.78766,-99.157645,"Oklahoma","27","Central Great Plains","SPL","H11050001","NRSA 2018-19"
"NRS18_KS_10142","NRS18_KS_10142",37.050794,-98.715477,"Kansas","26","Southwestern Tablelands","SPL","H11060003","NRSA 2018-19"
"NRS18_RI_10202","NRS18_RI_10202",41.727664,-71.754914,"Rhode Island","59","Northeastern Coastal Zone","NAP","H01100001","NRSA 2018-19"
"NRS18_MA_10001","NRS18_MA_10001",42.631707,-72.129002,"Massachusetts","58","Northeastern Highlands","NAP","H01080202","NRSA 2018-19"
"NRS18_WY_12345","NRS18_WY_12345",43.761187,-108.157897,"Wyoming","18","Wyoming Basin","XER","H10080007","NRSA 2018-19"
"NRS18_WY_10394","NRS18_WY_10394",44.94782,-109.36457,"Wyoming","17","Middle Rockies","WMT","H10070006","NRSA 2018-19"
"NRS18_TX_10085","NRS18_TX_10085",31.550415,-97.091743,"Texas","32","Texas Blackland Prairies","SPL","H12060202","NRSA 2018-19"
"NRS18_ID_10002","NRS18_ID_10002",42.575658,-113.62921,"Idaho","12","Snake River Plain","XER","H17040209","NRSA 2018-19"
"NRS18_WY_10406","NRS18_WY_10406",42.729432,-106.173361,"Wyoming","21","Southern Rockies","WMT","H10180007","NRSA 2018-19"
"NRS18_WI_10844","NRS18_WI_10844",44.989999,-88.38118,"Wisconsin","51","North Central Hardwood Forests","UMW","H04030104","NRSA 2018-19"
"NRS18_AL_10189","NRS18_AL_10189",34.980164,-86.827059,"Alabama","71","Interior Plateau","SAP","H06030002","NRSA 2018-19"
"NRS18_NE_10683","NRS18_NE_10683",40.114872,-99.44458,"Nebraska","27","Central Great Plains","SPL","H10250009","NRSA 2018-19"
"NRS18_OK_10028","NRS18_OK_10028",33.783719,-96.171451,"Oklahoma","35","South Central Plains","CPL","H11140101","NRSA 2018-19"
"NRS18_WI_10023","NRS18_WI_10023",45.843049,-88.143122,"Wisconsin","50","Northern Lakes and Forests","UMW","H04030108","NRSA 2018-19"
"NRS18_NY_10012","NRS18_NY_10012",42.828524,-73.989335,"New York","59","Northeastern Coastal Zone","NAP","H02020004","NRSA 2018-19"
"NRS18_MI_10028","NRS18_MI_10028",46.685767,-89.415866,"Michigan","50","Northern Lakes and Forests","UMW","H04020101","NRSA 2018-19"
"NRS18_WY_10396","NRS18_WY_10396",43.755126,-109.592263,"Wyoming","17","Middle Rockies","WMT","H10080001","NRSA 2018-19"
"NRS18_NE_10056","NRS18_NE_10056",40.135141,-101.248444,"Nebraska","25","High Plains","SPL","H10250004","NRSA 2018-19"
"NRS18_OR_10368","NRS18_OR_10368",44.533673,-121.628907,"Oregon","9","Eastern Cascades Slopes and Foothills","WMT","H17070301","NRSA 2018-19"
"NRS18_GA_10007","NRS18_GA_10007",32.008254,-83.29546,"Georgia","65","Southeastern Plains","CPL","H03070104","NRSA 2018-19"
"NRS18_ND_10002","NRS18_ND_10002",45.978891,-98.167575,"North Dakota","46","Northern Glaciated Plains","TPL","H10160003","NRSA 2018-19"
"NRS18_KS_10145","NRS18_KS_10145",38.514162,-95.961799,"Kansas","40","Central Irregular Plains","TPL","H10290101","NRSA 2018-19"
"NRS18_KS_10115","NRS18_KS_10115",38.910414,-96.452142,"Kansas","28","Flint Hills","TPL","H10270102","NRSA 2018-19"
"NRS18_OK_10585","NRS18_OK_10585",34.024834,-94.997823,"Oklahoma","35","South Central Plains","CPL","H11140107","NRSA 2018-19"
"NRS18_WV_10006","NRS18_WV_10006",38.357111,-82.224145,"West Virginia","70","Western Allegheny Plateau","SAP","H05070102","NRSA 2018-19"
"NRS18_KY_10024","NRS18_KY_10024",36.819326,-88.515258,"Kentucky","74","Mississippi Valley Loess Plains","CPL","H06040006","NRSA 2018-19"
"NRS18_MN_10002","NRS18_MN_10002",44.132441,-91.729519,"Minnesota","52","Driftless Area","UMW","H07040003","NRSA 2018-19"
"NRS18_NH_10001","NRS18_NH_10001",43.818793,-71.19524,"New Hampshire","58","Northeastern Highlands","NAP","H01060002","NRSA 2018-19"
"NRS18_ID_10036","NRS18_ID_10036",43.035623,-111.971311,"Idaho","80","Northern Basin and Range","XER","H17040208","NRSA 2018-19"
"NRS18_NE_10016","NRS18_NE_10016",41.822384,-96.857045,"Nebraska","47","Western Corn Belt Plains","TPL","H10220003","NRSA 2018-19"
"NRS18_WI_10057","NRS18_WI_10057",45.835895,-88.206399,"Wisconsin","50","Northern Lakes and Forests","UMW","H04030108","NRSA 2018-19"
"NRS18_GA_10012","NRS18_GA_10012",32.616331,-83.549265,"Georgia","65","Southeastern Plains","CPL","H03070104","NRSA 2018-19"
"NRS18_MN_10072","NRS18_MN_10072",43.685723,-91.253941,"Minnesota","52","Driftless Area","UMW","H07060001","NRSA 2018-19"
"NRS18_AL_10013","NRS18_AL_10013",31.655388,-86.715851,"Alabama","65","Southeastern Plains","CPL","H03140303","NRSA 2018-19"
"NRS18_AL_10008","NRS18_AL_10008",31.343809,-85.608813,"Alabama","65","Southeastern Plains","CPL","H03140201","NRSA 2018-19"
"NRS18_DE_10006","NRS18_DE_10006",38.661943,-75.564984,"Delaware","63","Middle Atlantic Coastal Plain","CPL","H02080109","NRSA 2018-19"
"NRS18_MT_10068","NRS18_MT_10068",45.910292,-114.159011,"Montana","16","Idaho Batholith","WMT","H17010205","NRSA 2018-19"
"NRS18_ID_10020","NRS18_ID_10020",42.289779,-114.024418,"Idaho","80","Northern Basin and Range","XER","H17040212","NRSA 2018-19"
"NRS18_OR_10668","NRS18_OR_10668",44.12544,-120.798673,"Oregon","11","Blue Mountains","WMT","H17070305","NRSA 2018-19"
"NRS18_OK_10043","NRS18_OK_10043",33.964307,-95.662469,"Oklahoma","35","South Central Plains","CPL","H11140103","NRSA 2018-19"
"NRS18_ID_10542","NRS18_ID_10542",42.415541,-115.366929,"Idaho","80","Northern Basin and Range","XER","H17050102","NRSA 2018-19"
"NRS18_ID_10847","NRS18_ID_10847",42.825587,-116.770092,"Idaho","80","Northern Basin and Range","XER","H17050108","NRSA 2018-19"
"NRS18_CA_10008","NRS18_CA_10008",41.318357,-123.050515,"California","78","Klamath Mountains/California High North Coast Range","WMT","H18010210","NRSA 2018-19"
"NRS18_AL_10039","NRS18_AL_10039",31.382457,-85.380471,"Alabama","65","Southeastern Plains","CPL","H03140201","NRSA 2018-19"
"NRS18_CA_10002","NRS18_CA_10002",41.318529,-123.52796,"California","78","Klamath Mountains/California High North Coast Range","WMT","H18010209","NRSA 2018-19"
"NRS18_CA_10034","NRS18_CA_10034",41.270346,-123.603967,"California","78","Klamath Mountains/California High North Coast Range","WMT","H18010209","NRSA 2018-19"
"NRS18_CA_10065","NRS18_CA_10065",41.843311,-122.899735,"California","78","Klamath Mountains/California High North Coast Range","WMT","H18010206","NRSA 2018-19"
"NRS18_ND_10018","NRS18_ND_10018",46.410159,-100.671145,"North Dakota","43","Northwestern Great Plains","NPL","H10130206","NRSA 2018-19"
"NRS18_NY_10034","NRS18_NY_10034",42.316741,-75.943772,"New York","60","Northern Allegheny Plateau","NAP","H02050102","NRSA 2018-19"
"NRS18_MI_10233","NRS18_MI_10233",46.515787,-85.260362,"Michigan","50","Northern Lakes and Forests","UMW","H04020202","NRSA 2018-19"
"NRS18_NE_10071","NRS18_NE_10071",40.022796,-96.238364,"Nebraska","47","Western Corn Belt Plains","TPL","H10240007","NRSA 2018-19"
"NRS18_WI_10016","NRS18_WI_10016",45.584394,-89.465538,"Wisconsin","50","Northern Lakes and Forests","UMW","H07070001","NRSA 2018-19"
"NRS18_OR_10003","NRS18_OR_10003",43.614988,-122.766458,"Oregon","4","Cascades","WMT","H17090002","NRSA 2018-19"
"NRS18_NH_10031","NRS18_NH_10031",43.919047,-71.537224,"New Hampshire","58","Northeastern Highlands","NAP","H01070001","NRSA 2018-19"
"NRS18_TX_10449","NRS18_TX_10449",30.543081,-100.018916,"Texas","30","Edwards Plateau","SPL","H12090202","NRSA 2018-19"
"NRS18_TX_10453","NRS18_TX_10453",30.92007,-98.544631,"Texas","30","Edwards Plateau","SPL","H12090201","NRSA 2018-19"
"NRS18_KY_10048","NRS18_KY_10048",36.682963,-88.701343,"Kentucky","74","Mississippi Valley Loess Plains","CPL","H08010201","NRSA 2018-19"
"NRS18_KY_10039","NRS18_KY_10039",36.511067,-88.675824,"Kentucky","74","Mississippi Valley Loess Plains","CPL","H08010202","NRSA 2018-19"
"NRS18_NY_10090","NRS18_NY_10090",42.198533,-77.411101,"New York","60","Northern Allegheny Plateau","NAP","H02050104","NRSA 2018-19"
"NRS18_AL_10015","NRS18_AL_10015",31.411423,-86.06452,"Alabama","65","Southeastern Plains","CPL","H03140202","NRSA 2018-19"
"NRS18_ND_10042","NRS18_ND_10042",47.341811,-101.36046,"North Dakota","42","Northwestern Glaciated Plains","NPL","H10130101","NRSA 2018-19"
"NRS18_ND_10003","NRS18_ND_10003",47.046462,-101.104704,"North Dakota","43","Northwestern Great Plains","NPL","H10130101","NRSA 2018-19"
"NRS18_MT_10272","NRS18_MT_10272",46.363322,-113.930266,"Montana","17","Middle Rockies","WMT","H17010205","NRSA 2018-19"
"NRS18_MT_10113","NRS18_MT_10113",45.60843,-113.461992,"Montana","17","Middle Rockies","WMT","H10020004","NRSA 2018-19"
"NRS18_NY_10081","NRS18_NY_10081",42.034747,-77.55209,"New York","60","Northern Allegheny Plateau","NAP","H02050104","NRSA 2018-19"
"NRS18_IN_10046","NRS18_IN_10046",40.790216,-85.82739,"Indiana","55","Eastern Corn Belt Plains","TPL","H05120101","NRSA 2018-19"
