cycle,database_style_key,epa_short_name,indicator,source_dataset,epa_definition_what_it_measures,sample_or_record_type_s,legal_values_format,range_low,range_high,definition_status,convenience_prefix,appears_in_count_datasets,metadata_record_count
1819,landscape_PCTIMP2013_WS_PCTFULL,PCTIMP2013_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean imperviousness of anthropogenic surfaces (NLCD 2013) within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2013_WS_PCTFULLRP100,PCTIMP2013_WS_PCTFULLRP100,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean imperviousness of anthropogenic surfaces (NLCD 2013) within watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2013_WSRP100,PCTIMP2013_WSRP100,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean imperviousness of anthropogenic surfaces (NLCD 2013) within watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2013WS,PCTIMP2013WS,Landscape Data,NRSA 1819 Landscape,Mean imperviousness of anthropogenic surfaces (NLCD 2013) within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2016_WS_PCTFULL,PCTIMP2016_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean imperviousness of anthropogenic surfaces (NLCD 2016) within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2016_WS_PCTFULLRP100,PCTIMP2016_WS_PCTFULLRP100,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean imperviousness of anthropogenic surfaces (NLCD 2016) within watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2016WS,PCTIMP2016WS,Landscape Data,NRSA 1819 Landscape,Mean imperviousness of anthropogenic surfaces (NLCD 2016) within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2016WSRP100,PCTIMP2016WSRP100,Landscape Data,NRSA 1819 Landscape,Mean imperviousness of anthropogenic surfaces (NLCD 2016) within watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2019_WS_PCTFULL,PCTIMP2019_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean imperviousness of anthropogenic surfaces (NLCD 2019) within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2019_WS_PCTFULLRP100,PCTIMP2019_WS_PCTFULLRP100,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean imperviousness of anthropogenic surfaces (NLCD 2019) within watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2019_WSRP100,PCTIMP2019_WSRP100,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean imperviousness of anthropogenic surfaces (NLCD 2019) within watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTIMP2019WS,PCTIMP2019WS,Landscape Data,NRSA 1819 Landscape,Mean imperviousness of anthropogenic surfaces (NLCD 2019) within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2001_WSRP100,PCTMXFST2001_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2001.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2001WS,PCTMXFST2001WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover. Derived from the nlcd2001.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2004_WSRP100,PCTMXFST2004_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2004.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2004WS,PCTMXFST2004WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover. Derived from the nlcd2004.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2006_WSRP100,PCTMXFST2006_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2006.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2006WS,PCTMXFST2006WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover. Derived from the nlcd2006.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2008_WSRP100,PCTMXFST2008_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2008.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2008WS,PCTMXFST2008WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover. Derived from the nlcd2008.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2011_WSRP100,PCTMXFST2011_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2011.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2011WS,PCTMXFST2011WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover. Derived from the nlcd2011.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2013_WSRP100,PCTMXFST2013_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2013.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2013WS,PCTMXFST2013WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover. Derived from the nlcd2013.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2016_WSRP100,PCTMXFST2016_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2016.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2016WS,PCTMXFST2016WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover. Derived from the nlcd2016.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2019_WSRP100,PCTMXFST2019_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2019.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTMXFST2019WS,PCTMXFST2019WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as mixed deciduous/evergreen forest land cover. Derived from the nlcd2019.tif (class 43) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTNONAGINTRODMANAGVEG_WS_PCTFULL,PCTNONAGINTRODMANAGVEG_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for % Nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT), within upstream watershed (Ws).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTNONAGINTRODMANAGVEG_WS_PCTFULLRP100,PCTNONAGINTRODMANAGVEG_WS_PCTFULLRP100,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for % Nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT), within upstream watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTNONAGINTRODMANAGVEGWS,PCTNONAGINTRODMANAGVEGWS,Landscape Data,NRSA 1819 Landscape,"% Nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT), within upstream watershed (Ws).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTNONAGINTRODMANAGVEGWSRP100,PCTNONAGINTRODMANAGVEGWSRP100,Landscape Data,NRSA 1819 Landscape,"% Nonnative vegetation landcover type reclassed from LANDFIRE Existing Vegetation Type (EVT), within upstream watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTNONCARBRESIDWS,PCTNONCARBRESIDWS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) classified as lithology type: non-carbonate residual material.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTNOT_PRINCIPLEWS,PCTNOT_PRINCIPLEWS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) classified as bedrock permeability type: Not a prinicpal aquifer.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2001_WSRP100,PCTOW2001_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2001.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2001WS,PCTOW2001WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover. Derived from the nlcd2001.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2004_WSRP100,PCTOW2004_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2004.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2004WS,PCTOW2004WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover. Derived from the nlcd2004.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2006_WSRP100,PCTOW2006_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2006.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2006WS,PCTOW2006WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover. Derived from the nlcd2006.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2008_WSRP100,PCTOW2008_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2008.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2008WS,PCTOW2008WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover. Derived from the nlcd2008.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2011_WSRP100,PCTOW2011_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2011.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2011WS,PCTOW2011WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover. Derived from the nlcd2011.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2013_WSRP100,PCTOW2013_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2013.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2013WS,PCTOW2013WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover. Derived from the nlcd2013.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2016_WSRP100,PCTOW2016_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2016.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2016WS,PCTOW2016WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover. Derived from the nlcd2016.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2019_WSRP100,PCTOW2019_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2019.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTOW2019WS,PCTOW2019WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as open water land cover. Derived from the nlcd2019.tif (class 11) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTSALLAKEWS,PCTSALLAKEWS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) classified as lithology type: saline like sediment.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTSANDSTONE_CARBONATEWS,PCTSANDSTONE_CARBONATEWS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) classified as bedrock permeability type: Sandstone and carbonate rocks.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTSANDSTONEWS,PCTSANDSTONEWS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) classified as bedrock permeability type: Sandstone.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTSEMICONSOL_SANDWS,PCTSEMICONSOL_SANDWS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) classified as bedrock permeability type: Semiconsolidated sand.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTSHRB2001_WSRP100,PCTSHRB2001_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as shrub/scrub land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2001.tif (class 52) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTSHRB2001WS,PCTSHRB2001WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as shrub/scrub land cover. Derived from the nlcd2001.tif (class 52) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTSHRB2004_WSRP100,PCTSHRB2004_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as shrub/scrub land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2004.tif (class 52) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTSHRB2004WS,PCTSHRB2004WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as shrub/scrub land cover. Derived from the nlcd2004.tif (class 52) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTSHRB2006_WSRP100,PCTSHRB2006_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as shrub/scrub land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2006.tif (class 52) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
