cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_label_description,boatable_label,wadeable_label,sample_or_record_type,units,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLBENTPIND,NAT_NTOLBENTPIND,% native non-tolerant benthic individuals based on TOLERANCE_NRSA,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLBENTPTAX,NAT_NTOLBENTPTAX,% native non-tolerant benthic taxa based on TOLERANCE_NRSA,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLCARNNTAX,NAT_NTOLCARNNTAX,No. native non-tolerant carnivore taxa based on TOLERANCE_NRSA,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLCARNPIND,NAT_NTOLCARNPIND,% native non-tolerant carnivore individuals based on TOLERANCE_NRSA,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLCARNPTAX,NAT_NTOLCARNPTAX,% native non-tolerant carnivore taxa based on TOLERANCE_NRSA,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLINVNTAX,NAT_NTOLINVNTAX,No. native non-tolerant invertivore taxa based on TOLERANCE_NRSA,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLINVPIND,NAT_NTOLINVPIND,% native non-tolerant invertivore individuals based on TOLERANCE_NRSA,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLINVPTAX,NAT_NTOLINVPTAX,% native non-tolerant invertivore taxa based on TOLERANCE_NRSA,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLNTAX,NAT_NTOLNTAX,No. native non-tolerant taxa based on TOLERANCE_NRSA,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLPIND,NAT_NTOLPIND,% native non-tolerant individuals based on TOLERANCE_NRSA,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_NTOLPTAX,NAT_NTOLPTAX,% native non-tolerant taxa based on TOLERANCE_NRSA,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_OMNINTAX,NAT_OMNINTAX,No. native omnivore taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_OMNIPIND,NAT_OMNIPIND,% native individuals as omnivore,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_OMNIPTAX,NAT_OMNIPTAX,% native taxa as omnivore,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_PIND,NAT_PIND,native % of total individuals,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_PTAX,NAT_PTAX,native % of total taxa,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_RBCATONTAX,NAT_RBCATONTAX,No. native round-bodied sucker taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_RBCATOPIND,NAT_RBCATOPIND,% native individuals as round-bodied sucker,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_RBCATOPTAX,NAT_RBCATOPTAX,% native taxa as round-bodied sucker,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_RHEONTAX,NAT_RHEONTAX,No. native rheophilic taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_RHEOPIND,NAT_RHEOPIND,% native individuals as rheophilic,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_RHEOPTAX,NAT_RHEOPTAX,% native taxa as rheophilic,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_SALMNTAX,NAT_SALMNTAX,No. native salmonid taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_SALMPIND,NAT_SALMPIND,% native individuals as salmonid,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_SALMPTAX,NAT_SALMPTAX,% native taxa as salmonid,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_TOLRNTAX,NAT_TOLRNTAX,No. distinct Tolerant native taxa based on TOLERANCE_NRSA,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_TOLRPIND,NAT_TOLRPIND,% Tolerant native individuals based on TOLERANCE_NRSA,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_TOLRPTAX,NAT_TOLRPTAX,% Tolerant native taxa based on TOLERANCE_NRSA,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_TOTLNIND,NAT_TOTLNIND,Total native individuals,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_TOTLNTAX,NAT_TOTLNTAX,Total native taxa,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NAT_WTD_TV,NAT_WTD_TV,Weighted average tolerance value among natives,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLBENTNTAX,NTOLBENTNTAX,No. non-tolerant benthic taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLBENTPIND,NTOLBENTPIND,% non-tolerant benthic individuals,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLBENTPTAX,NTOLBENTPTAX,% non-tolerant benthic taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLCARNNTAX,NTOLCARNNTAX,No. non-tolerant carnivore taxa,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLCARNPIND,NTOLCARNPIND,% non-tolerant carnivore individuals,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLCARNPTAX,NTOLCARNPTAX,% non-tolerant carnivore taxa,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLINVNTAX,NTOLINVNTAX,No. non-tolerant invertivore taxa,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLINVPIND,NTOLINVPIND,% non-tolerant invertivore individuals,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLINVPTAX,NTOLINVPTAX,% non-tolerant invertivore taxa,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLNTAX,NTOLNTAX,no. non-tolerant (TOLERANCE_NRSA=(S)ensitive/(I)ntermediate) taxa,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLPIND,NTOLPIND,% non-tolerant (TOLERANCE_NRSA=(S)ensitive/(I)ntermediate) individuals,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_NTOLPTAX,NTOLPTAX,% non-tolerant (TOLERANCE_NRSA=(S)ensitive/(I)ntermediate) taxa,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_OMNINTAX,OMNINTAX,No. omnivore taxa,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_OMNIPIND,OMNIPIND,% omnivore individuals,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_OMNIPTAX,OMNIPTAX,% omnivore taxa,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_PSTL_CODE,PSTL_CODE,State two-letter postal code,,,DESIGN,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_PSTL_CODE,PSTL_CODE,"State two letter postal code 50 state postal codes plus AS, MP, GU, PR, VI for American Samoa, Commonwealth of Northern Marianas, Guam, Puerto Rico and Virgin Islands. No missing values allowed.",,,DESIGN,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_RBCATONTAX,RBCATONTAX,No. round-bodied sucker taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_RBCATOPIND,RBCATOPIND,% round-bodied sucker individuals,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_RBCATOPTAX,RBCATOPTAX,% round-bodied sucker taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_RHEONTAX,RHEONTAX,No. rheophilic taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_RHEOPIND,RHEOPIND,% rheophilic individuals,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_RHEOPTAX,RHEOPTAX,% rheophilic taxa,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SALMNTAX,SALMNTAX,No. Salmonid taxa,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SALMPIND,SALMPIND,% Salmonid individuals,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SALMPTAX,SALMPTAX,% Salmonid taxa,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SAMPLE_TYPE,SAMPLE_TYPE,Sample type,,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SAMPLE_TYPE,SAMPLE_TYPE,Sample type,,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SAMPLE_TYPE,SAMPLE_TYPE,Sample type,,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SAMPLED_FISH,SAMPLED_FISH,Whether site sampled sufficiently,,,FISH,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SITE_ID,SITE_ID,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. Text. No missing values allowed.",,,DESIGN,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SITE_ID,SITE_ID,Site ID,,,VERIF,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SITETYPE,SITETYPE,"Site type (Probability-based or hand-picked). PROB for sites from probability survey. Usually HAND for hand-picked sites. In EMAP West and WSA, STARHAND is used to identify hand-picked sites that do not have all CORE indicators available.",,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_SITETYPE,SITETYPE,Site type (Probability-based or hand-picked),,,DESIGN,,PROB | HAND,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_TOLRNTAX,TOLRNTAX,No. distinct Tolerant taxa based on TOLERANCE_NRSA,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_TOLRPIND,TOLRPIND,% Tolerant individuals based on TOLERANCE_NRSA,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_TOLRPTAX,TOLRPTAX,% Tolerant taxa based on TOLERANCE_NRSA,,,FISH,,,0.0,100.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_TOTLNIND,TOTLNIND,Total no. individuals,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_TOTLNTAX,TOTLNTAX,Total no. distinct taxa,,,FISH,,,0.0,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_UID,UID,Unique site visit ID,,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_UID,UID,Unique site visit ID,,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_UID,UID,Unique site visit ID,,,,,,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_VISIT_NO,VISIT_NO,Number identifying which visit this is,,,VERIF,,|1|2,,,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Metric Values,Fish,fish_metrics_WTD_TV,WTD_TV,"Hilsenhoff Biotic Index (HBI), sum of TV_i*prop_i, where TV_i=tolerance value for species i and prop_i=proportion of taxon i in sample, based on all taxa in sample",,,FISH,,,0.0,10.0,PARAMETER,fish_metrics
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_FAM_OR_CLS,FAM_OR_CLS,Family or class,,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_FAMILY,FAMILY,Final taxon name within fish samples,,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_FINAL_NAME,FINAL_NAME,Final common name assigned to fish count data,,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_GENUS,GENUS,"Genus of taxon, if available",,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_HABITAT_NRSA,HABITAT_NRSA,"Habitat preferences,W-water column,B-Benthic,E-Edge",,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_HERP,HERP,"A=amphibian, R=reptile",,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_ITISTSN,ITISTSN,Unique Taxonmoic Serial Number (TSN) based on ITIS,,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_MIGR_NRSA,MIGR_NRSA,Migratory or not,,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_REPROD_NRSA,REPROD_NRSA,"Reproductive strategy,C-clean,coarse(lithophil),D-drifter,G-guarder,O-other",,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_SPECIES,SPECIES,"Species of taxon, if available",,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_TEMP_NRSA,TEMP_NRSA,"Temperature preferences,WM-warm,CD-coldwater,CL-coolwater",,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_TOL_VAL_EMAPW,TOL_VAL_EMAPW,Species Tolerance Values,,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_TOLERANCE_NRSA,TOLERANCE_NRSA,"Tolerance categories Sensitive/Intolerant (S), Intermediate (I), Tolerant (T), based on WEMAP, USGS, Region 7",,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_TROPHIC_NRSA,TROPHIC_NRSA,"Trophic guild,C-carnivore,I-invertivore,H-herbivore,O-omnivore",,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Fish Taxa List,Fish,fish_taxa_VEL_NRSA,VEL_NRSA,"Velocity preferences,O-other,R-rheophil,P-pool",,,TAXA: Vertebrate,,,,,PARAMETER,fish_taxa
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_DATE_COL,DATE_COL,Date of data collection in field,,,VERIF,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_INDEX_VISIT,INDEX_VISIT,Index visit Y/blank,,,VERIF,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_COMMENT,MERCURY_COMMENT,Comment to indicate reason mercury data not used in assessment,,,FPLG,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_COMMENT,MERCURY_COMMENT,Descriptive comment. for Mercury in Fish Tissue - NG/G,,,FPLG,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_COMMENT,MERCURY_COMMENT,Comment to indicate reason mercury data not used in assessment,,,FPLL,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_DATA_FLAG,MERCURY_DATA_FLAG,Laboratory or OW flag of result for Mercury,,,FPLG,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_DATA_FLAG,MERCURY_DATA_FLAG,Laboratory or OW flag of result for Mercury,,,FPLL,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_FLAG,MERCURY_FLAG,Flag assigned to associated comment for Mercury in Fish Tissue - NG/G,,,FPLG,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_MDL,MERCURY_MDL,Minimum Detection Limit for Mercury in Fish Tissue - NG/G,,,FPLG,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_RESULT,MERCURY_RESULT,Result for Mercury in Fish Tissue - NG/G,,,FPLG,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_RESULT,MERCURY_RESULT,Value of associated parameter for Mercury in Fish Tissue - NG/G,,,FPLG,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_MERCURY_RL,MERCURY_RL,Reporting Limit for Mercury in Fish Tissue - NG/G,,,FPLG,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_SITE_ID,SITE_ID,"Site ID for the study and year sampled. Preferred form is NRSnn_MM-xxxxx where nn is current cycle year (04, 08, 13, 18, etc), MM is two letter state code, and xxxxx is between 10001 and 99999. Text. No missing values allowed.",,,DESIGN,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_SITE_ID,SITE_ID,Unique Site ID assigned for NRSA13-14,,,LANDSCAPE,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_SITE_ID,SITE_ID,Site ID,,,VERIF,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_UID,UID,Unique site visit ID,,,,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_VISIT_NO,VISIT_NO,Number identifying which visit this is,,,VERIF,,|1|2,,,PARAMETER,fish_hg
1314,NRSA 1314 Mercury in Fish Tissue Plugs,Fish,fish_hg_YEAR,YEAR,Year of sampling,,,VERIF,,,,,PARAMETER,fish_hg
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_AWCH_WS,AWCH_WS,Mean high values of available water capacity of soils (fraction) at sampling point. From State Soil Geographic (STATSGO) Database.,,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_BDH_WS,BDH_WS,Mean high values of soil bulk density of soil types at the sampling point (grams per cubic centimeter) from State Soil Geographic (STATSGO) Database.,,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_BEDROCK_PERM_WS,BEDROCK_PERM_WS,"Bedrock permeability, based on principal aquifer permeability classes. 1 is the lowest permeability, 7 is the highest. Floating point mean value of 7 permeability classes. (Based on National Atlas lithologic groups of principal aquifers. 1 is lowest permeability and 7 is the highest: 1 = Not a prinicpal aquifer, 2 = Sandstone, 3 = Semiconsolidated sand, 4 = Basalt and other volcanic rocks, 5 = Sandstone and carbonate rocks, 6 = Unconsolidated sand and gravel, 7 = Carbonate rock)",,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_BFI_WS,BFI_WS,"Base Flow Index (BFI), The BFI is a ratio of base flow to total streamflow, expressed as a percentage and ranging from 0 to 100. Base flow is the sustained, slowly varying component of streamflow, usually attributed to ground-water discharge to a stream.",,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_CAT_COMID,CAT_COMID,NHDPlus COMID for the stream catchment,,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_CROP_1KM_BUF,CROP_1KM_BUF,Percent cropland use within 1 km buffer of point,,,LANDSCAPE,,,0.0,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_DAM_KM3WTD_200KM,DAM_KM3WTD_200KM,Maximum weighted reservoir volume (km3) within 200 km upstream,,,LANDSCAPE,,,0.0,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_DATE_COL,DATE_COL,Date of data collection in field,,,VERIF,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_DATE_COL,DATE_COL,Date of data collection in field,,,VERIF,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_DATE_COL,DATE_COL,Date of data collection in field,,,VERIF,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_ELEV_PT,ELEV_PT,Elevation at gage location (meters) from 30m NHDPlusV2 which uses National Elevation Data (NED) snapshots from 2010 and 2011,,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_ELEV_WS,ELEV_WS,Mean watershed elevation (meters) from 30m NHDPlusV2 which uses National Elevation Data (NED) snapshots from 2010 and 2011,,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_ELEV_WS_MAX,ELEV_WS_MAX,Maximum watershed elevation (meters) from 30m NHDPlusV2 which uses National Elevation Data (NED) snapshots from 2010 and 2011,,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_ELEV_WS_MIN,ELEV_WS_MIN,Minimum watershed elevation (meters) from 30m NHDPlusV2 which uses National Elevation Data (NED) snapshots from 2010 and 2011,,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_ET_WS,ET_WS,"Mean-annual actual evapotranspiration (ET), estimated using regression equation of Sanford and Selnick (2013)",,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_FSTFRZ_WS,FSTFRZ_WS,"Site average of mean day of the year of first freeze, derived from 30 years of record (1961-1990), 2km PRISM. For example, value of 300 is the 300th day of the year (Oct 27th). Values > 365 mean that the first freeze occurs after Dec 31. It is done this way so that (first_freeze - last_freeze) should always give a positive number; high numbers for an area with a long frost-free period (e.g. Florida), low numbers for an area with a short frost-free period.",,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_GEOL_HUNT_DOM_DESC,GEOL_HUNT_DOM_DESC,"Text description of the dominant (highest percent of area) geology, derived from Hunt (1979) coverage",,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_PCT,"Percentage of the watershed covered by the dominant geology type (Hunt, 1979)",,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_GEOL_HUNT_DOM_WS,GEOL_HUNT_DOM_WS,"Dominant (highest percent of area) geology, derived from Hunt (1979) coverage",,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_GEOL_HUNT_PT,GEOL_HUNT_PT,Geology type at the gage location derived from Hunt (1979),,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_DOM_PCT,"Percentage of the watershed covered by the dominant geology type (Reed & Bush, 2001)",,,LANDSCAPE,,,,,PARAMETER,landscape
1314,NRSA 1314 Landscape Metrics,Landscape Data,landscape_GEOL_REEDBUSH_DOM_WS,GEOL_REEDBUSH_DOM_WS,"Dominant (highest percent of area) geology, derived from a simplified version of Reed & Bush (2001) - Generalized Geologic Map of the Conterminous United States.",,,LANDSCAPE,,,,,PARAMETER,landscape
